X,Y,building,addr:street,addr:housenumber,addr:postcode,addr:city,addr:state,name,nycdoitt:bin,height,building:levels,start_date,roof:shape,building:colour,roof:material,building:material,building:part,condo,roof:colour,addr:country,number_of_apartments,addr:housename,website,addr:place,wikidata
-73.0146489992716,40.8887071999204,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.0246298286114,40.8834235444571,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.0163832954277,40.8869290497287,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.0156818516624,40.8870439001239,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.0159373894896,40.8874852871424,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.0169214843609,40.8872976178609,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.016330200835,40.8878359999939,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.0158588206448,40.888055217453,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.0169734399632,40.8877872000052,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.0169479887457,40.8882758528469,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.0170641480267,40.8887905121263,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.0170734129592,40.8893835006082,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.0007797095025,40.9096205998362,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.0002307762288,40.9103586234673,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.145692,40.91720595,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2604029441429,40.878879750056,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2611353094471,40.8787203502478,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2617521703048,40.8786117468845,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.259011048134,40.8791023981045,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2595415542532,40.8791116499327,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2595656184084,40.8797272537771,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.26021605,40.8790319,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2607118160227,40.8793664426152,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2614018602591,40.8792387394946,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2602619124083,40.8797253792082,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2606695186619,40.8798123945501,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2615128045247,40.8796685796977,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2596079597592,40.8801062469806,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2597207002649,40.8804893500032,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2603483482227,40.8801511173856,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2616121425757,40.8801304281029,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2607279584436,40.8803360619655,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2603545891426,40.8805702609616,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.260849815413,40.880704599944,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.262016972776,40.878995685261,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2621604015074,40.8794455978022,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2622379653758,40.8799016164856,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2623787538682,40.8803412276542,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2617473166135,40.8805797495918,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2625306057159,40.8807627199777,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2596767078779,40.8810127875295,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2603500965545,40.8809794271915,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2612496564772,40.8809508335223,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.260808018606,40.8812707148074,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2610707249743,40.8814075505144,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2609782607768,40.8817858006539,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2615827255585,40.8818539510689,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2618125269339,40.8811320925075,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2626698028915,40.8812158277186,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2622534678768,40.881793258056,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.262795385403,40.881773973225,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2557751329861,40.8879805498369,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2557153669201,40.8884111000197,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2565044257283,40.8879482484441,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.256396614725,40.8883940002002,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2558193460253,40.8889777902396,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2553374620876,40.8894570002363,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2564959732942,40.8889146500186,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2561743780622,40.8896140871502,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.2567951602803,40.8894177500237,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.500058640283,40.7541756999533,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.5004701,40.7544483,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.5001349,40.7546677,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.5000781,40.75506575,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.5006605784964,40.754902300089,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.50040305,40.75532055,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.5001782075931,40.755679090069,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.6867067953043,40.7673592183615,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.687476347613,40.7672163210596,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.6866468186011,40.7681318244728,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.688450844417,40.7677099666747,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.6886532178312,40.7687931043473,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.6879452969149,40.7690817010371,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7328460724888,40.7762124499203,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.733255092629,40.7761363710521,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7343404913374,40.7761709449544,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7327744478169,40.7768149587387,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7334308826431,40.7767947088625,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7337678181436,40.7767581758502,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7361346863594,40.77623273404,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7365051197095,40.7761704500173,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7356573554826,40.7766606056109,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7345125643741,40.776962127842,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7351137643741,40.776873627842,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7370597454497,40.7764266498393,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7376602258192,40.776627527316,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7384441863825,40.7764486961593,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7220250503825,40.7844761443491,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7224639980872,40.7846348501109,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7237069773004,40.7846408498749,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7238877673524,40.7851310499344,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7270397970284,40.7845445216208,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.724639317538,40.7855774706003,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7227790834891,40.7857358919768,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7228348257997,40.7860363005081,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7250324350247,40.786944295821,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7340084691549,40.7960543695264,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.6997020317579,40.7993610002227,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7355208003872,40.7974337940883,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7358280096473,40.8066207086677,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.6349137699179,40.8555706467688,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.6357455521136,40.8553888966609,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.8287754154475,40.7648230839709,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.8288006321925,40.7648983340472,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.8288179826894,40.764957131103,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.8288310850365,40.765015595442,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9201128478588,40.7599877499905,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9500554303604,40.7860291197156,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9423736318074,40.819421894469,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.6629694685631,40.9920610946202,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.663166333323,40.9918173608473,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.6626765710422,40.9922708529666,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.6628345491936,40.9923675092203,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.6625154173854,40.9925386105783,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.6632508,40.99221455,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.6630928865888,40.9925608440868,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.6628023798938,40.9928094012167,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.8495829602195,40.9167641473915,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.8496874654136,40.9168007497974,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.8968943663905,40.9117696360225,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.896858108152,40.9119004559868,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0007613484292,40.7084140481437,apartments,,,,,,,,,,,,,,,,,,,,,,,
-72.3055126066026,41.0000930490626,apartments,,,,,,,,,,,,,,,,,,,,,,,
-72.3048636731567,41.0005166336172,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.693920004778,41.0532560002776,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.6942321832587,41.0533924458478,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.6939932673183,41.0536856558228,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.8460344606744,41.0107642590894,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7252011451671,41.2090207736114,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7253227525714,41.2092898500302,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7255093965647,41.209413450062,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7257733591598,41.209133850008,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.72566645,41.2095798,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7264504296767,41.2095306384712,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.7258038003197,41.2124923350193,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.8578776937571,41.1456427080617,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.860008832606,41.1492676467538,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9814850699869,41.159930434831,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9820574294827,41.1599706172161,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9832835903116,41.1597776914608,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9826990973586,41.1600063630894,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9832697131133,41.1600390281888,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.8804083795507,41.2080781003486,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.8806289540774,41.2086776830166,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.8808122695378,41.2090037500216,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.8862905199389,41.2073907466704,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9579194322966,41.1895198424005,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9586129854487,41.1896898838065,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.95971849109,41.1906385511194,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9986545605882,41.2142078952187,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9525000706854,41.5510932999695,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.95301205,41.55153105,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9522598401139,41.5520203000152,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9517314,41.55234005,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9512104407557,41.5526568500149,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.952765730699,41.5525562000386,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9507054322756,41.5529871000333,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9520192117736,41.5529506856848,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9513617858181,41.5532440500116,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9525454,41.5534875,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9495800491662,41.5546309499964,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9503023533174,41.5546636999781,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9537561412696,41.550575850013,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.95312815,41.55083405,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9541213519388,41.5516913998903,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9560267882528,41.5513144500207,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.955502,41.5516605,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9566842587813,41.5513417672152,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9534481804062,41.5519338500613,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9539753072373,41.5522970499658,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9558239194129,41.5521384999705,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9565369745016,41.5518341499549,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.95369955,41.5528194,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9534296850712,41.5532491998611,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.95373255,41.5537129,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.948656658205,41.5548207999608,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9487331865005,41.5553571999803,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9511076575427,41.5550150499844,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.94936315,41.5555873,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9506388,41.5553584,apartments,,,,,,,,,,,,,,,,,,,,,,,
-73.9501678079044,41.5557112499869,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0115790744293,41.0624185157945,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0126736371726,41.0620200941688,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0124445406811,41.0621331400294,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0118001076659,41.0622823946756,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0124893666735,41.062443900416,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0121949373689,41.062591250606,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0119978499987,41.0627254500013,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0126372018779,41.0626231817342,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1722678663705,41.3400314578541,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1726974275696,41.3401217018113,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1936906,41.36700395,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1930451027061,41.3677925975182,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.19458105,41.36737075,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1946389,41.36794495,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1923458526796,41.3686818058645,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1936903196615,41.3684529118721,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.192911615726,41.3692041365564,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1913743782123,41.3696907071357,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1925791698494,41.3700119210708,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3545056209991,41.2550373075151,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3548978376964,41.2550554521884,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3545024221491,41.255328148162,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3548777520741,41.2553534107601,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3527573611793,41.2814495590848,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.352779549116,41.2816803425018,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.4665471596876,41.2979687758772,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3554764894125,41.327569202017,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3568397050748,41.331280200172,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3580418681178,41.3318392458445,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3521391861454,41.33223842238,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.2802619585823,41.3567188021822,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.2806847425731,41.3566631989912,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.2752819933858,41.360411583874,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.2700878982301,41.3633576521205,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.2700510941808,41.3637915026826,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.2696325449057,41.3641352036489,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.2655563074568,41.3691463722785,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.2659931373695,41.368285358157,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.345616868278,41.3450254664458,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3595146963885,41.3666991551584,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.4041826853953,41.3202433451924,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3999514715393,41.3393369758305,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.4360915669007,41.3671600999289,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.156794563337,41.428505249521,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1582191707325,41.4283351864444,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1583809334797,41.4277547498715,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1566644224127,41.4288595035524,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1581268813761,41.4290294997839,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1566766514585,41.4292483999675,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1566266798088,41.4296031004749,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1576100693018,41.4293749769797,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1600530953407,41.4294044999852,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1601699253535,41.4281833528258,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1610106996112,41.4285570217124,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.16015815,41.42908655,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1619502117019,41.4287717497112,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1608067,41.42925685,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.16048918163,41.4296575500692,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1614816960053,41.4294235001926,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1613080467392,41.4296711501832,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1567565115715,41.4298872000253,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1572693,41.4301709,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.156659,41.43043515,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1575934283807,41.430314700063,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1582523194833,41.4297504099051,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1596241,41.42986185,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.15944995,41.43007125,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1599370206604,41.4301371999249,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.15918495,41.43036405,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1595830294022,41.4305442999462,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1570950010533,41.4310885999367,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1572250100108,41.4307330999751,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1565658735521,41.4311486497543,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.156435498558,41.4315151000263,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1595149379296,41.4309218999828,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.15937365,41.4312472,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.16008025,41.43142315,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1611727706924,41.429994249908,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1604217298752,41.4301932000869,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1609209748731,41.4303476415208,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1601799741517,41.4306689498958,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.160642150059,41.4307766924717,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1602749812217,41.4311030500192,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1565264654105,41.4319414003122,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1569657302494,41.4321229377546,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1573319855447,41.4316556156752,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1586958130065,41.4316790128324,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1583990029964,41.4322881015418,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1589825307123,41.4323341496225,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1579440789658,41.4335647907717,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1576059949185,41.4340055456273,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.157081753371,41.434384998281,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1579790876582,41.4343394968402,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1583291798067,41.4339614027846,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1564676906129,41.4347073002401,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1574615105851,41.4346998014936,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.1566648641021,41.4351230980205,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0476320063464,41.4558390486631,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0515086781958,41.4561794044357,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0510583813464,41.4563381361522,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0520060326411,41.4561858021594,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0514127469675,41.4566644510962,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.052086088548,41.4565645894448,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0519151095825,41.4569476500151,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0524554372299,41.4568923010534,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0541115366967,41.4568271640884,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.0530810599809,41.4569769781465,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.2163162580676,41.4869888260762,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.2166709037964,41.4866703356161,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.2173036144669,41.4871098998448,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.2170056168779,41.4875115757272,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.2093260210325,41.4969826571873,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.2088219910434,41.4970633317556,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3200337,41.3926798,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3208583,41.3925741,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.320458036567,41.392843350047,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3213352748882,41.3929565000424,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3207651367181,41.3932043499817,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3212264648214,41.393474449816,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3217451539286,41.3933963500096,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3206635348921,41.3935843999777,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.32116045,41.393958,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3217893038353,41.3939017207337,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3217112,41.3942763,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3166956810738,41.3981137499352,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.316178,41.39874725,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3164752325331,41.3984659000989,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3303045554063,41.4019861004116,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3296118146685,41.4022963385036,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3305985029791,41.4017315331024,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3395649647423,41.4042733999203,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.33992075,41.40392835,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.339798975852,41.4049285881602,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3392724637219,41.4052742687984,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3391945203432,41.4055622947612,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3404785855494,41.404347746319,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3399910794232,41.4046107542726,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3413245662969,41.4047039368815,apartments,,,,,,,,,,,,,,,,,,,,,,,
-74.3407338766481,41.4050319087332,apartments,,,,,,,,,,,,,,,,,,,,,,,
